year,week,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
2020,1,1,Daniel Carlson(LV),2,2,100.0,54,0,1,0,0,1,4,4,1,12.0,12.0,15.2%
2020,1,2,Matt Prater(FA),3,4,75.0,44,0,1,1,1,0,2,2,1,12.0,12.0,0.9%
2020,1,3,Mason Crosby(FA),2,2,100.0,43,0,0,1,1,0,5,5,1,12.0,12.0,0.1%
2020,1,4,Josh Lambo(FA),2,2,100.0,50,0,0,0,1,1,3,3,1,12.0,12.0,0.6%
2020,1,5,Joey Slye(TEN),3,3,100.0,47,0,0,1,2,0,1,2,1,12.0,12.0,2.0%
2020,1,6,Michael Badgley(FA),3,4,75.0,43,0,2,0,1,0,1,1,1,11.0,11.0,3.4%
2020,1,7,Dustin Hopkins(CLE),2,3,66.7,40,0,0,1,1,0,3,3,1,10.0,10.0,2.0%
2020,1,8,Randy Bullock(FA),2,3,66.7,50,0,0,0,1,1,1,1,1,10.0,10.0,1.2%
2020,1,9,Robbie Gould(FA),2,2,100.0,52,0,1,0,0,1,2,2,1,10.0,10.0,1.1%
2020,1,10,Wil Lutz(DEN),2,2,100.0,29,0,2,0,0,0,4,4,1,10.0,10.0,32.9%
2020,1,11,Harrison Butker(KC),2,2,100.0,29,1,1,0,0,0,4,4,1,10.0,10.0,68.5%
2020,1,12,Justin Tucker(FA),1,1,100.0,41,0,0,0,1,0,5,5,1,9.0,9.0,10.4%
2020,1,13,Cairo Santos(CHI),2,2,100.0,35,0,1,1,0,0,3,3,1,9.0,9.0,14.0%
2020,1,14,Jason Myers(SEA),1,1,100.0,42,0,0,0,1,0,5,5,1,9.0,9.0,7.2%
2020,1,15,Younghoe Koo(ATL),2,2,100.0,49,0,0,0,2,0,1,2,1,9.0,9.0,22.0%
2020,1,16,Tyler Bass(BUF),2,4,50.0,22,1,1,0,0,0,3,3,1,9.0,9.0,61.2%
2020,1,17,Chris Boswell(PIT),2,2,100.0,41,0,0,1,1,0,2,3,1,9.0,9.0,72.6%
2020,1,18,Zane Gonzalez(FA),1,3,33.3,56,0,0,0,0,1,3,3,1,8.0,8.0,6.3%
2020,1,19,Rodrigo Blankenship(FA),2,3,66.7,38,0,1,1,0,0,2,2,1,8.0,8.0,0.2%
2020,1,20,Sam Sloman(FA),2,3,66.7,35,0,0,2,0,0,2,2,1,8.0,8.0,1.2%
2020,1,21,Ryan Succop(FA),1,2,50.0,38,0,0,1,0,0,2,2,1,5.0,5.0,1.5%
2020,1,22,Jake Elliott(PHI),1,2,50.0,38,0,0,1,0,0,2,2,1,5.0,5.0,60.7%
2020,1,23,Greg Zuerlein(FA),1,2,50.0,33,0,0,1,0,0,2,2,1,5.0,5.0,1.7%
2020,1,24,Sam Ficken(FA),1,1,100.0,31,0,0,1,0,0,2,2,1,5.0,5.0,0.0%
2020,1,25,Graham Gano(NYG),1,1,100.0,21,0,1,0,0,0,1,1,1,4.0,4.0,2.3%
2020,1,26,Jason Sanders(MIA),1,1,100.0,46,0,0,0,1,0,0,0,1,4.0,4.0,43.2%
2020,1,27,Stephen Gostkowski(FA),1,4,25.0,25,0,1,0,0,0,1,2,1,4.0,4.0,0.8%
2020,1,28,Dan Bailey(FA),1,1,100.0,35,0,0,1,0,0,1,1,1,4.0,4.0,1.1%
2020,1,29,Nick Folk(FA),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.9%
2020,1,30,Brandon McManus(GB),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,7.3%
2020,1,31,Ka'imi Fairbairn(HOU),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,66.4%
2020,1,32,Austin Seibert(FA),0,1,0.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.7%
2020,1,33,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,2,1,Younghoe Koo(ATL),4,4,100.0,42,0,1,1,2,0,3,3,1,17.0,17.0,22.0%
2020,2,2,Justin Tucker(FA),4,4,100.0,47,0,1,2,1,0,3,3,1,16.0,16.0,10.4%
2020,2,3,Rodrigo Blankenship(FA),4,4,100.0,44,0,1,2,1,0,2,2,1,15.0,15.0,0.2%
2020,2,4,Randy Bullock(FA),3,3,100.0,43,0,1,1,1,0,3,3,1,13.0,13.0,1.2%
2020,2,5,Harrison Butker(KC),3,3,100.0,58,0,0,1,0,2,0,1,1,13.0,13.0,68.5%
2020,2,6,Zane Gonzalez(FA),3,3,100.0,49,0,1,1,1,0,3,3,1,13.0,13.0,6.3%
2020,2,7,Daniel Carlson(LV),2,2,100.0,54,0,1,0,0,1,4,4,1,12.0,12.0,15.2%
2020,2,8,Ka'imi Fairbairn(HOU),3,3,100.0,45,0,0,1,2,0,1,1,1,12.0,12.0,66.4%
2020,2,9,Stephen Gostkowski(FA),2,2,100.0,51,0,0,0,1,1,3,4,1,12.0,12.0,0.8%
2020,2,10,Jason Sanders(MIA),2,2,100.0,52,0,0,0,1,1,2,2,1,11.0,11.0,43.2%
2020,2,11,Mason Crosby(FA),2,2,100.0,43,0,0,1,1,0,4,4,1,11.0,11.0,0.1%
2020,2,12,Greg Zuerlein(FA),2,2,100.0,46,0,0,1,1,0,4,4,1,11.0,11.0,1.7%
2020,2,13,Michael Badgley(FA),2,2,100.0,41,0,1,0,1,0,2,2,1,9.0,9.0,3.4%
2020,2,14,Brandon McManus(GB),2,3,66.7,49,0,1,0,1,0,1,1,1,8.0,8.0,7.3%
2020,2,15,Robbie Gould(FA),1,1,100.0,46,0,0,0,1,0,4,4,1,8.0,8.0,1.1%
2020,2,16,Sam Ficken(FA),2,2,100.0,41,0,1,0,1,0,1,1,1,8.0,8.0,0.0%
2020,2,17,Graham Gano(NYG),2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,7.0,2.3%
2020,2,18,Sam Sloman(FA),1,1,100.0,30,0,0,1,0,0,4,5,1,7.0,7.0,1.2%
2020,2,19,Jake Elliott(PHI),2,2,100.0,38,0,0,2,0,0,1,1,1,7.0,7.0,60.7%
2020,2,20,Ryan Succop(FA),1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,7.0,1.5%
2020,2,21,Tyler Bass(BUF),1,1,100.0,39,0,0,1,0,0,4,4,1,7.0,7.0,61.2%
2020,2,22,Josh Lambo(FA),1,1,100.0,35,0,0,1,0,0,3,4,1,6.0,6.0,0.6%
2020,2,23,Wil Lutz(DEN),1,1,100.0,31,0,0,1,0,0,3,3,1,6.0,6.0,32.9%
2020,2,24,Nick Folk(FA),1,2,50.0,25,0,1,0,0,0,3,3,1,6.0,6.0,0.9%
2020,2,25,Chris Boswell(PIT),1,1,100.0,21,0,1,0,0,0,3,3,1,6.0,6.0,72.6%
2020,2,26,Cairo Santos(CHI),1,2,50.0,34,0,0,1,0,0,2,2,1,5.0,5.0,14.0%
2020,2,27,Joey Slye(TEN),1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,2.0%
2020,2,28,Cody Parkey(FA),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,1.4%
2020,2,29,Jason Myers(SEA),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,7.2%
2020,2,30,Dan Bailey(FA),1,1,100.0,21,0,1,0,0,0,0,0,1,3.0,3.0,1.1%
2020,2,31,Matt Prater(FA),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.9%
2020,2,32,Dustin Hopkins(CLE),1,1,100.0,24,0,1,0,0,0,0,0,1,3.0,3.0,2.0%
2020,2,33,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,3,1,Stephen Gostkowski(FA),6,6,100.0,55,0,0,3,0,3,1,1,1,25.0,25.0,0.8%
2020,3,2,Mason Crosby(FA),3,3,100.0,52,0,0,1,1,1,4,4,1,16.0,16.0,0.1%
2020,3,3,Joey Slye(TEN),5,5,100.0,31,0,3,2,0,0,0,1,1,15.0,15.0,2.0%
2020,3,4,Jake Elliott(PHI),3,3,100.0,54,0,1,0,1,1,2,2,1,14.0,14.0,60.7%
2020,3,5,Matt Prater(FA),4,4,100.0,39,0,1,3,0,0,2,2,1,14.0,14.0,0.9%
2020,3,6,Robbie Gould(FA),3,4,75.0,52,0,1,1,0,1,3,3,1,14.0,14.0,1.1%
2020,3,7,Wil Lutz(DEN),3,3,100.0,45,0,0,2,1,0,3,3,1,13.0,13.0,32.9%
2020,3,8,Graham Gano(NYG),3,3,100.0,52,0,0,0,2,1,0,0,1,13.0,13.0,2.3%
2020,3,9,Rodrigo Blankenship(FA),2,3,66.7,42,0,0,0,2,0,4,4,1,12.0,12.0,0.2%
2020,3,10,Randy Bullock(FA),3,3,100.0,48,0,1,1,1,0,2,2,1,12.0,12.0,1.2%
2020,3,11,Nick Folk(FA),3,3,100.0,33,0,1,2,0,0,3,4,1,12.0,12.0,0.9%
2020,3,12,Cody Parkey(FA),2,2,100.0,42,0,0,1,1,0,4,4,1,11.0,11.0,1.4%
2020,3,13,Greg Zuerlein(FA),2,2,100.0,43,0,0,0,2,0,1,3,1,9.0,9.0,1.7%
2020,3,14,Ryan Succop(FA),2,2,100.0,43,0,0,1,1,0,2,3,1,9.0,9.0,1.5%
2020,3,15,Justin Tucker(FA),2,2,100.0,42,0,1,0,1,0,2,2,1,9.0,9.0,10.4%
2020,3,16,Chris Boswell(PIT),2,2,100.0,33,0,1,1,0,0,2,2,1,8.0,8.0,72.6%
2020,3,17,Younghoe Koo(ATL),2,3,66.7,36,0,1,1,0,0,2,3,1,8.0,8.0,22.0%
2020,3,18,Daniel Carlson(LV),2,3,66.7,29,0,2,0,0,0,2,2,1,8.0,8.0,15.2%
2020,3,19,Dan Bailey(FA),1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,7.0,1.1%
2020,3,20,Jason Sanders(MIA),1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,43.2%
2020,3,21,Zane Gonzalez(FA),1,1,100.0,54,0,0,0,0,1,2,3,1,7.0,7.0,6.3%
2020,3,22,Brandon McManus(GB),1,1,100.0,56,0,0,0,0,1,1,1,1,6.0,6.0,7.3%
2020,3,23,Cairo Santos(CHI),1,2,50.0,35,0,0,1,0,0,3,3,1,6.0,6.0,14.0%
2020,3,24,Sam Sloman(FA),1,2,50.0,30,0,0,1,0,0,3,3,1,6.0,6.0,1.2%
2020,3,25,Michael Badgley(FA),1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,3.4%
2020,3,26,Tyler Bass(BUF),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,61.2%
2020,3,27,Jason Myers(SEA),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,7.2%
2020,3,28,Harrison Butker(KC),0,1,0.0,0,0,0,0,0,0,4,5,1,4.0,4.0,68.5%
2020,3,29,Ka'imi Fairbairn(HOU),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,66.4%
2020,3,30,Dustin Hopkins(CLE),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,2.0%
2020,3,31,Brandon Wright(FA),0,0,0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0%
2020,3,32,Sam Ficken(FA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0%
2020,3,33,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,4,1,Jason Sanders(MIA),5,5,100.0,45,0,2,0,3,0,0,0,1,18.0,18.0,43.2%
2020,4,2,Sam Ficken(FA),5,5,100.0,54,0,1,3,0,1,1,1,1,18.0,18.0,0.0%
2020,4,3,Brandon McManus(GB),3,3,100.0,54,0,0,0,1,2,4,4,1,18.0,18.0,7.3%
2020,4,4,Randy Bullock(FA),4,4,100.0,46,0,0,2,2,0,3,3,1,17.0,17.0,1.2%
2020,4,5,Aldrick Rosas(FA),4,5,80.0,50,0,1,2,0,1,1,1,1,15.0,15.0,0.0%
2020,4,6,Rodrigo Blankenship(FA),4,4,100.0,44,0,1,2,1,0,1,1,1,14.0,14.0,0.2%
2020,4,7,Daniel Carlson(LV),3,3,100.0,54,0,1,1,0,1,2,2,1,13.0,13.0,15.2%
2020,4,8,Ka'imi Fairbairn(HOU),3,3,100.0,50,0,2,0,0,1,2,2,1,13.0,13.0,66.4%
2020,4,9,Cody Parkey(FA),2,2,100.0,44,0,0,1,1,0,5,5,1,12.0,12.0,1.4%
2020,4,10,Jason Myers(SEA),1,1,100.0,55,0,0,0,0,1,4,4,1,9.0,9.0,7.2%
2020,4,11,Graham Gano(NYG),3,3,100.0,37,0,1,2,0,0,0,0,1,9.0,9.0,2.3%
2020,4,12,Michael Badgley(FA),1,2,50.0,53,0,0,0,0,1,4,4,1,9.0,9.0,3.4%
2020,4,13,Justin Tucker(FA),1,1,100.0,46,0,0,0,1,0,4,4,1,8.0,8.0,10.4%
2020,4,14,Ryan Succop(FA),1,2,50.0,26,0,1,0,0,0,5,5,1,8.0,8.0,1.5%
2020,4,15,Harrison Butker(KC),2,2,100.0,39,0,1,1,0,0,2,3,1,8.0,8.0,68.5%
2020,4,16,Mason Crosby(FA),1,1,100.0,48,0,0,0,1,0,3,4,1,7.0,7.0,0.1%
2020,4,17,Dan Bailey(FA),1,2,50.0,31,0,0,1,0,0,4,4,1,7.0,7.0,1.1%
2020,4,18,Joey Slye(TEN),1,2,50.0,27,0,1,0,0,0,4,4,1,7.0,7.0,2.0%
2020,4,19,Dustin Hopkins(CLE),1,2,50.0,43,0,0,0,1,0,2,2,1,6.0,6.0,2.0%
2020,4,20,Tyler Bass(BUF),1,1,100.0,34,0,0,1,0,0,3,4,1,6.0,6.0,61.2%
2020,4,21,Nick Folk(FA),1,1,100.0,43,0,0,0,1,0,1,1,1,5.0,5.0,0.9%
2020,4,22,Wil Lutz(DEN),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,32.9%
2020,4,23,Jake Elliott(PHI),1,1,100.0,35,0,0,1,0,0,2,2,1,5.0,5.0,60.7%
2020,4,24,Sam Sloman(FA),1,1,100.0,32,0,0,1,0,0,2,2,1,5.0,5.0,1.2%
2020,4,25,Elliott Fry(FA),1,1,100.0,23,0,1,0,0,0,1,2,1,4.0,4.0,1.5%
2020,4,26,Zane Gonzalez(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,6.3%
2020,4,27,Matt Prater(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.9%
2020,4,28,Cairo Santos(CHI),1,1,100.0,27,0,1,0,0,0,0,0,1,3.0,3.0,14.0%
2020,4,29,Robbie Gould(FA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.1%
2020,4,30,Greg Zuerlein(FA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.7%
2020,4,31,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,5,1,Jason Sanders(MIA),5,5,100.0,50,0,2,1,1,1,4,4,1,22.0,22.0,43.2%
2020,5,2,Graham Gano(NYG),4,4,100.0,55,0,1,0,0,3,2,2,1,20.0,20.0,2.3%
2020,5,3,Wil Lutz(DEN),3,3,100.0,53,0,0,1,1,1,3,3,1,15.0,15.0,32.9%
2020,5,4,Greg Zuerlein(FA),3,3,100.0,40,0,1,1,1,0,4,4,1,14.0,14.0,1.7%
2020,5,5,Ryan Succop(FA),4,4,100.0,46,0,1,2,1,0,1,1,1,14.0,14.0,1.5%
2020,5,6,Ka'imi Fairbairn(HOU),3,3,100.0,46,0,0,2,1,0,3,3,1,13.0,13.0,66.4%
2020,5,7,Younghoe Koo(ATL),3,3,100.0,54,0,0,1,1,1,1,1,1,13.0,13.0,22.0%
2020,5,8,Cody Parkey(FA),3,3,100.0,46,0,1,1,1,0,3,3,1,13.0,13.0,1.4%
2020,5,9,Joey Slye(TEN),3,3,100.0,39,0,1,2,0,0,2,2,1,11.0,11.0,2.0%
2020,5,10,Daniel Carlson(LV),2,2,100.0,43,0,0,1,1,0,4,5,1,11.0,11.0,15.2%
2020,5,11,Dan Bailey(FA),2,2,100.0,52,0,0,0,1,1,2,2,1,11.0,11.0,1.1%
2020,5,12,Rodrigo Blankenship(FA),3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,11.0,0.2%
2020,5,13,Justin Tucker(FA),2,3,66.7,46,0,0,1,1,0,3,3,1,10.0,10.0,10.4%
2020,5,14,Cairo Santos(CHI),2,2,100.0,47,0,0,1,1,0,2,2,1,9.0,9.0,14.0%
2020,5,15,Chris Boswell(PIT),1,1,100.0,41,0,0,0,1,0,5,5,1,9.0,9.0,72.6%
2020,5,16,Zane Gonzalez(FA),1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,6.3%
2020,5,17,Harrison Butker(KC),1,1,100.0,32,0,0,1,0,0,3,3,1,6.0,6.0,68.5%
2020,5,18,Stephen Gostkowski(FA),0,0,0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.8%
2020,5,19,Sam Sloman(FA),1,1,100.0,28,0,1,0,0,0,3,4,1,6.0,6.0,1.2%
2020,5,20,Tyler Bass(BUF),1,1,100.0,43,0,0,0,1,0,1,1,1,5.0,5.0,61.2%
2020,5,21,Robbie Gould(FA),1,1,100.0,37,0,0,1,0,0,2,2,1,5.0,5.0,1.1%
2020,5,22,Dustin Hopkins(CLE),1,1,100.0,48,0,0,0,1,0,1,1,1,5.0,5.0,2.0%
2020,5,23,Sam Ficken(FA),1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,0.0%
2020,5,24,Jason Myers(SEA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,7.2%
2020,5,25,Randy Bullock(FA),1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,3.0,1.2%
2020,5,26,Jake Elliott(PHI),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,60.7%
2020,5,27,Michael Badgley(FA),0,1,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,3.4%
2020,5,28,Stephen Hauschka(FA),0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.4%
2020,5,29,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2020,6,1,Brandon McManus(GB),6,6,100.0,54,0,2,0,2,2,0,0,1,24.0,24.0,7.3%
2020,6,2,Younghoe Koo(ATL),4,4,100.0,50,0,1,0,2,1,4,4,1,20.0,20.0,22.0%
2020,6,3,Justin Tucker(FA),3,3,100.0,55,0,0,0,2,1,3,3,1,16.0,16.0,10.4%
2020,6,4,Cairo Santos(CHI),3,3,100.0,55,0,0,2,0,1,2,2,1,13.0,13.0,14.0%
2020,6,5,Randy Bullock(FA),2,3,66.7,55,0,0,0,1,1,3,3,1,12.0,12.0,1.2%
2020,6,6,Matt Prater(FA),2,3,66.7,41,0,0,1,1,0,4,4,1,11.0,11.0,0.9%
2020,6,7,Joey Slye(TEN),3,4,75.0,48,0,2,0,1,0,1,1,1,11.0,11.0,2.0%
2020,6,8,Ryan Succop(FA),1,1,100.0,50,0,0,0,0,1,5,5,1,10.0,10.0,1.5%
2020,6,9,Graham Gano(NYG),2,2,100.0,33,0,1,1,0,0,2,2,1,8.0,8.0,2.3%
2020,6,10,Harrison Butker(KC),2,2,100.0,37,0,0,2,0,0,2,3,1,8.0,8.0,68.5%
2020,6,11,Chris Boswell(PIT),1,1,100.0,35,0,0,1,0,0,5,5,1,8.0,8.0,72.6%
2020,6,12,Rodrigo Blankenship(FA),1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,8.0,0.2%
2020,6,13,Zane Gonzalez(FA),1,1,100.0,26,0,1,0,0,0,5,5,1,8.0,8.0,6.3%
2020,6,14,Dustin Hopkins(CLE),2,3,66.7,35,0,1,1,0,0,1,1,1,7.0,7.0,2.0%
2020,6,15,Robbie Gould(FA),1,1,100.0,49,0,0,0,1,0,3,3,1,7.0,7.0,1.1%
2020,6,16,Nick Folk(FA),2,2,100.0,41,0,0,1,1,0,0,0,1,7.0,7.0,0.9%
